Feature	MeanAbsSHAP	model
ECFP_208	0.001317295	XGB
ECFP_421	0.0013166665	XGB
ECFP_525	0.0013165471777105	LogReg
ECFP_30	0.0013092248984643	LogReg
ECFP_171	0.0013084160421121	RF
ECFP_505	0.0013076412280425	LogReg
ECFP_423	0.0013069263390954	LogReg
ECFP_801	0.0013066466709129	RF
ECFP_162	0.0013055778226738	LogReg
ECFP_172	0.001303299003709	LogReg
ECFP_413	0.0013008276449494	LogReg
ECFP_616	0.0012936321898186	LogReg
ECFP_816	0.0012883506711811	RF
ECFP_244	0.001287828480929	LogReg
ECFP_150	0.0012854652	XGB
ECFP_662	0.0012840206436942	LogReg
ECFP_917	0.0012838185534346	RF
ECFP_175	0.0012815918562409	RF
ECFP_384	0.0012782217	XGB
ECFP_690	0.0012749538	XGB
ECFP_776	0.0012746319	XGB
ECFP_953	0.0012726547	XGB
ECFP_983	0.0012720718048337	LogReg
ECFP_826	0.0012670295438512	LogReg
ECFP_214	0.0012661955590187	RF
ECFP_441	0.0012618926	XGB
ECFP_200	0.001258717196098	RF
ECFP_304	0.0012530036	XGB
ECFP_1003	0.0012525230944538	LogReg
ECFP_301	0.001249295248323	RF
ECFP_737	0.001249163	XGB
ECFP_466	0.0012361022	XGB
ECFP_483	0.0012307616	XGB
ECFP_260	0.0012299419293791	LogReg
ECFP_506	0.0012297512	XGB
ECFP_177	0.0012280687060024	LogReg
ECFP_37	0.0012233962297491	RF
ECFP_626	0.0012228917985491	LogReg
ECFP_998	0.0012152151859048	RF
ECFP_117	0.0012148236301479	RF
ECFP_933	0.0012147294	XGB
ECFP_488	0.001212104	XGB
ECFP_606	0.0012118915	XGB
ECFP_28	0.0012113943571652	LogReg
ECFP_1023	0.0012107319369864	LogReg
ECFP_1011	0.0012093061	XGB
ECFP_910	0.0012069235089792	LogReg
ECFP_840	0.0012061596691457	LogReg
ECFP_879	0.0012050249	XGB
ECFP_665	0.001204507522488	RF
ECFP_797	0.0012018303271628	LogReg
ECFP_857	0.0012001889497989	RF
ECFP_496	0.0011992623545384	LogReg
ECFP_785	0.0011983987509626	RF
ECFP_472	0.0011970448202951	LogReg
ECFP_348	0.0011937148	XGB
ECFP_26	0.0011929688	XGB
ECFP_959	0.0011883803520566	LogReg
ECFP_388	0.0011810928	XGB
ECFP_402	0.0011804710776448	LogReg
ECFP_767	0.0011790482676562	RF
ECFP_469	0.0011763561260742	LogReg
ECFP_1012	0.0011733273450355	RF
ECFP_512	0.0011727232	XGB
ECFP_919	0.0011724033	XGB
ECFP_38	0.0011717404027011	LogReg
ECFP_751	0.0011701516150576	RF
ECFP_137	0.0011700521545444	LogReg
ECFP_349	0.0011693720174774	RF
ECFP_263	0.001166621399611	RF
ECFP_355	0.0011664533111949	RF
ECFP_438	0.0011651394971537	LogReg
ECFP_502	0.0011624073541975	RF
ECFP_807	0.0011610006654324	RF
ECFP_20	0.0011580383551956	LogReg
ECFP_211	0.0011531732467338	LogReg
ECFP_712	0.0011514509667732	LogReg
ECFP_600	0.0011505536	XGB
ECFP_746	0.0011456124020543	LogReg
ECFP_358	0.0011452852759415	LogReg
ECFP_484	0.0011447153522608	RF
ECFP_251	0.0011428887	XGB
ECFP_302	0.0011409537	XGB
ECFP_971	0.0011394073	XGB
ECFP_389	0.0011386709404941	RF
ECFP_552	0.0011383859491166	RF
ECFP_194	0.0011373076	XGB
ECFP_350	0.0011366546390937	RF
ECFP_308	0.0011344373119737	RF
ECFP_489	0.0011307765560076	RF
ECFP_888	0.0011280654	XGB
ECFP_707	0.001126802856493	RF
ECFP_533	0.0011223918041293	RF
ECFP_662	0.0011221825	XGB
ECFP_140	0.0011204724668867	RF
ECFP_935	0.0011171093580669	RF
ECFP_772	0.0011116775	XGB
ECFP_730	0.0011113913997364	RF
ECFP_936	0.0011093059	XGB
ECFP_851	0.0011035940876074	LogReg
ECFP_675	0.0010989185730927	RF
ECFP_579	0.0010921043531469	RF
ECFP_543	0.001091823187617	RF
ECFP_898	0.0010887397831777	RF
ECFP_699	0.0010870961031652	RF
ECFP_232	0.0010860031424107	LogReg
ECFP_300	0.0010853664	XGB
ECFP_460	0.0010779564263041	RF
ECFP_644	0.0010732786970489	LogReg
ECFP_138	0.00106733184443	RF
ECFP_924	0.0010653623672122	LogReg
ECFP_575	0.0010634967791294	RF
ECFP_176	0.001061712033321	LogReg
ECFP_23	0.0010597757647586	RF
ECFP_531	0.001059174	XGB
ECFP_170	0.0010581483163025	LogReg
ECFP_671	0.001057653	XGB
ECFP_508	0.001057601935026	LogReg
ECFP_482	0.0010545261249857	RF
ECFP_420	0.0010526662	XGB
ECFP_359	0.0010486792	XGB
ECFP_216	0.0010426365166032	RF
ECFP_649	0.001041194	XGB
ECFP_493	0.0010389566328658	RF
ECFP_209	0.0010385600031598	LogReg
ECFP_282	0.0010367905	XGB
ECFP_320	0.0010349967	XGB
ECFP_883	0.0010345972	XGB
ECFP_68	0.0010294634	XGB
ECFP_410	0.0010276446807305	LogReg
ECFP_47	0.0010148085599498	RF
ECFP_954	0.0010081237	XGB
ECFP_338	0.0010016856	XGB
ECFP_294	0.0009964426583889	RF
ECFP_876	0.0009930720945293	LogReg
ECFP_770	0.0009921413	XGB
ECFP_837	0.0009916655	XGB
ECFP_634	0.000987366442595	LogReg
ECFP_498	0.0009871009	XGB
ECFP_840	0.0009864394	XGB
ECFP_969	0.0009828287	XGB
ECFP_248	0.0009801056672711	LogReg
ECFP_4	0.0009786057314638	RF
ECFP_806	0.0009736671971959	RF
ECFP_445	0.0009701339380481	RF
ECFP_20	0.00096979307	XGB
ECFP_73	0.0009693963417383	RF
ECFP_852	0.0009671960382573	RF
ECFP_909	0.0009608194	XGB
ECFP_613	0.0009595954	XGB
ECFP_36	0.0009588141780205	RF
ECFP_296	0.0009586311309201	LogReg
ECFP_468	0.0009581120707851	LogReg
ECFP_912	0.0009551906274286	RF
ECFP_880	0.0009543825794011	LogReg
ECFP_398	0.000952284833612	RF
ECFP_270	0.00095054775	XGB
ECFP_286	0.0009483373429248	LogReg
ECFP_193	0.0009476099967141	RF
ECFP_33	0.0009471683710167	RF
ECFP_744	0.0009465866487653	LogReg
ECFP_26	0.0009456847595375	RF
ECFP_663	0.0009413438650989	LogReg
ECFP_901	0.0009364675198948	LogReg
ECFP_518	0.0009360721135513	LogReg
ECFP_5	0.0009344025905318	RF
ECFP_72	0.0009333672	XGB
ECFP_336	0.0009328161711754	RF
ECFP_632	0.0009296572	XGB
ECFP_878	0.0009265980379829	RF
ECFP_453	0.0009218186176997	RF
ECFP_465	0.0009194359007305	RF
ECFP_882	0.0009194199	XGB
ECFP_148	0.0009180842992998	LogReg
ECFP_268	0.000917497745646	RF
ECFP_307	0.0009170681855773	RF
ECFP_666	0.0009152134173312	LogReg
ECFP_646	0.0009144943348395	RF
ECFP_1004	0.0009131193673607	RF
ECFP_365	0.0009066129	XGB
ECFP_433	0.0009020497150687	RF
ECFP_715	0.0009008087580073	RF
ECFP_695	0.0008991925812228	RF
ECFP_932	0.0008987766377121	RF
ECFP_848	0.0008986558	XGB
ECFP_622	0.0008962006421789	RF
ECFP_154	0.0008946904687141	RF
ECFP_827	0.0008936258394805	RF
ECFP_414	0.0008917021969338	RF
ECFP_972	0.0008902957077139	LogReg
ECFP_617	0.0008897965477382	LogReg
ECFP_1010	0.0008875813	XGB
ECFP_124	0.00088714977	XGB
ECFP_51	0.00088540325	XGB
ECFP_303	0.0008846613928157	LogReg
ECFP_845	0.0008831981164334	RF
ECFP_431	0.0008829646498342	LogReg
ECFP_99	0.0008825471874032	LogReg
ECFP_779	0.0008819786	XGB
ECFP_1001	0.0008816093652042	LogReg
ECFP_55	0.00087745953	XGB
ECFP_754	0.0008768213543544	RF
ECFP_103	0.000875651872367	LogReg
ECFP_796	0.0008751564815395	LogReg
ECFP_382	0.0008749349466335	LogReg
ECFP_702	0.0008721537966104	LogReg
ECFP_151	0.0008712585899953	RF
ECFP_79	0.0008706865300308	RF
ECFP_474	0.0008654711892999	RF
ECFP_867	0.0008630168838916	RF
ECFP_696	0.0008620339799045	LogReg
ECFP_366	0.0008587278381043	RF
ECFP_145	0.0008584053	XGB
ECFP_8	0.0008579918	XGB
ECFP_49	0.0008575767617008	RF
ECFP_809	0.00085656566	XGB
ECFP_887	0.0008558299643077	RF
ECFP_278	0.00085553227899	LogReg
ECFP_747	0.0008554515959193	RF
ECFP_344	0.0008538245734904	LogReg
ECFP_283	0.0008516617232485	RF
ECFP_67	0.0008498019861875	RF
ECFP_777	0.00084764056	XGB
ECFP_12	0.0008434117838422	RF
ECFP_812	0.0008432733680615	LogReg
ECFP_197	0.0008401379986266	RF
ECFP_167	0.0008381972933332	LogReg
ECFP_429	0.0008368293705902	RF
ECFP_436	0.0008367783	XGB
ECFP_7	0.0008363372422484	RF
ECFP_210	0.0008316996293571	RF
ECFP_701	0.00083108136	XGB
ECFP_911	0.00083008746	XGB
ECFP_390	0.00082918024	XGB
ECFP_423	0.0008287133	XGB
ECFP_553	0.0008273685900257	RF
ECFP_1022	0.0008264107178458	LogReg
ECFP_113	0.0008259894	XGB
ECFP_546	0.0008235425679537	RF
ECFP_480	0.0008224393	XGB
ECFP_202	0.0008178846422256	RF
ECFP_94	0.00081649795	XGB
ECFP_966	0.0008157484534884	RF
ECFP_98	0.0008147282175349	LogReg
ECFP_645	0.0008133697060639	LogReg
ECFP_280	0.0008131155	XGB
ECFP_607	0.0008071948024115	RF
ECFP_494	0.0008067859830952	RF
ECFP_908	0.0008066469	XGB
ECFP_62	0.00080581475	XGB
ECFP_745	0.0008044501352682	RF
ECFP_78	0.0007975122826695	RF
ECFP_467	0.0007973213908834	LogReg
ECFP_110	0.0007953876173472	RF
ECFP_195	0.00079436955	XGB
ECFP_539	0.0007942849669624	LogReg
ECFP_527	0.0007921290324647	LogReg
ECFP_304	0.0007920688063328	RF
ECFP_759	0.0007918146595657	RF
ECFP_689	0.0007918059	XGB
ECFP_958	0.0007879514398102	RF
ECFP_584	0.0007878012157858	RF
ECFP_580	0.000787475959677	RF
ECFP_704	0.00078592345	XGB
ECFP_868	0.0007848287236914	LogReg
ECFP_946	0.0007842330883278	RF
ECFP_417	0.0007837418	XGB
ECFP_686	0.00078349747	XGB
ECFP_944	0.0007833261468025	RF
ECFP_735	0.0007804712476571	LogReg
ECFP_133	0.0007803165	XGB
ECFP_256	0.0007800364219574	RF
ECFP_708	0.0007788985982192	RF
ECFP_178	0.0007788300271031	LogReg
ECFP_990	0.0007771725819516	LogReg
ECFP_394	0.0007732111364877	RF
ECFP_220	0.0007705569019669	RF
ECFP_71	0.0007702072754114	RF
ECFP_694	0.0007697877339355	RF
ECFP_551	0.0007688022952649	RF
ECFP_255	0.0007674158710678	RF
ECFP_1014	0.00076703454	XGB
ECFP_105	0.000765346625187	RF
ECFP_141	0.0007624339475873	RF
ECFP_250	0.0007554484197002	RF
ECFP_638	0.00075474306	XGB
ECFP_693	0.0007540391627656	RF
ECFP_802	0.0007492384	XGB
ECFP_123	0.000748829	XGB
ECFP_577	0.0007465128536294	RF
ECFP_823	0.0007452628069691	RF
ECFP_459	0.0007444949579637	LogReg
ECFP_34	0.0007422677698249	RF
ECFP_791	0.000741603477213	LogReg
ECFP_77	0.0007396706689952	RF
ECFP_460	0.0007392579	XGB
ECFP_732	0.0007389601	XGB
ECFP_619	0.0007355140476424	RF
ECFP_212	0.000734680068384	RF
ECFP_692	0.0007341406908329	RF
ECFP_678	0.000733818594179	LogReg
ECFP_385	0.0007335829	XGB
ECFP_884	0.0007295849914238	RF
ECFP_246	0.0007274131628632	RF
ECFP_183	0.0007266892338397	LogReg
ECFP_770	0.0007256205854752	RF
ECFP_192	0.0007255043939558	RF
ECFP_637	0.00072544755	XGB
ECFP_407	0.0007240760040405	RF
ECFP_462	0.0007237375514542	LogReg
ECFP_795	0.0007192586822538	RF
ECFP_550	0.0007188086	XGB
ECFP_615	0.00071858085	XGB
ECFP_189	0.0007151633656442	RF
ECFP_541	0.0007139062317473	RF
ECFP_1007	0.0007113920824424	LogReg
ECFP_503	0.0007099673865444	RF
ECFP_534	0.0007078638290703	RF
ECFP_435	0.0007076943567816	RF
ECFP_570	0.00070499536	XGB
ECFP_2	0.000701491749824	RF
ECFP_395	0.0006998145488459	LogReg
ECFP_768	0.00069579657	XGB
ECFP_368	0.0006955362415481	RF
ECFP_295	0.000692857107481	RF
ECFP_592	0.00069104525	XGB
ECFP_941	0.0006909116127021	RF
ECFP_844	0.0006890760295847	LogReg
ECFP_628	0.0006867828871823	RF
ECFP_992	0.0006863731140042	RF
ECFP_109	0.0006856678948526	RF
ECFP_688	0.000685328124248	LogReg
ECFP_774	0.0006810789006305	LogReg
ECFP_93	0.0006807735	XGB
ECFP_224	0.0006797286	XGB
ECFP_376	0.0006779837653307	RF
ECFP_671	0.0006778958776389	RF
ECFP_763	0.000675570275041	RF
ECFP_918	0.0006743770494897	RF
ECFP_825	0.0006709565629321	RF
ECFP_346	0.0006672645901404	RF
ECFP_226	0.0006664651926795	RF
ECFP_156	0.0006664290595831	LogReg
ECFP_324	0.0006654722409301	RF
ECFP_385	0.0006636964141726	RF
ECFP_347	0.0006626451155051	LogReg
ECFP_360	0.0006619018	XGB
ECFP_920	0.0006615501646837	RF
ECFP_986	0.0006599320589932	RF
ECFP_406	0.0006594947394914	RF
ECFP_956	0.0006576094695335	RF
ECFP_809	0.0006559881879175	RF
ECFP_46	0.0006555027659209	RF
ECFP_246	0.0006552855	XGB
ECFP_555	0.0006534961	XGB
ECFP_799	0.0006532432	XGB
ECFP_43	0.000652083445037	LogReg
ECFP_298	0.0006509914107004	RF
ECFP_555	0.0006509682976943	RF
ECFP_793	0.0006502764675822	LogReg
ECFP_606	0.0006494110933073	RF
ECFP_230	0.000647393984382	LogReg
ECFP_153	0.0006472771593397	LogReg
ECFP_266	0.000645728218609	RF
ECFP_670	0.0006449734724893	RF
ECFP_1015	0.0006434754627195	LogReg
ECFP_639	0.0006423464272552	RF
ECFP_342	0.000642171056396	RF
ECFP_713	0.000641956127531	RF
ECFP_231	0.0006413154068156	RF
ECFP_835	0.00064029044	XGB
ECFP_798	0.0006393369566363	RF
ECFP_337	0.0006389146018497	LogReg
ECFP_585	0.0006381891	XGB
ECFP_252	0.0006362847	XGB
ECFP_652	0.0006358602342507	RF
ECFP_42	0.0006339213585385	RF
ECFP_13	0.0006334341599513	RF
ECFP_781	0.0006299623307364	LogReg
ECFP_360	0.000629018060296	RF
ECFP_215	0.0006288128994937	LogReg
ECFP_45	0.0006287967368428	RF
ECFP_586	0.0006285996851648	RF
ECFP_837	0.0006268139312161	RF
ECFP_976	0.0006252271920838	RF
ECFP_104	0.0006223625	XGB
ECFP_403	0.000620692237647	LogReg
ECFP_610	0.0006190218698106	RF
ECFP_55	0.0006185935087445	RF
ECFP_560	0.0006185769606041	RF
ECFP_975	0.0006160434990445	RF
ECFP_684	0.000614178335042	RF
ECFP_297	0.0006123672712496	RF
ECFP_420	0.0006119568654715	RF
ECFP_557	0.0006096919461683	RF
ECFP_152	0.0006085586533441	RF
ECFP_386	0.0006068747608915	RF
ECFP_442	0.0006064826451047	RF
ECFP_703	0.0006055715677996	RF
ECFP_583	0.000604506431408	RF
ECFP_833	0.0006037416	XGB
ECFP_982	0.00060220505	XGB
ECFP_444	0.0006009256438034	RF
ECFP_791	0.00059740146	XGB
ECFP_589	0.0005969077272091	RF
ECFP_614	0.0005965318445992	LogReg
ECFP_943	0.0005959811136228	LogReg
ECFP_947	0.000595856111782	RF
ECFP_233	0.0005943303684998	RF
ECFP_725	0.0005937796287236	RF
ECFP_913	0.0005907473478937	RF
ECFP_368	0.0005906628	XGB
ECFP_669	0.0005878473766933	RF
ECFP_253	0.0005874082470327	RF
ECFP_819	0.0005841271	XGB
ECFP_188	0.0005839797169041	RF
ECFP_343	0.0005817600177428	RF
ECFP_846	0.0005815812	XGB
ECFP_700	0.0005781430916689	RF
ECFP_848	0.0005780175137615	RF
ECFP_221	0.0005745228416127	RF
ECFP_114	0.0005743286338673	RF
ECFP_784	0.0005729410328822	RF
ECFP_728	0.0005721207572706	RF
ECFP_594	0.0005707628	XGB
ECFP_820	0.0005703827902813	RF
ECFP_949	0.0005694887722208	RF
ECFP_961	0.0005686312134169	RF
ECFP_133	0.0005668808450493	RF
ECFP_842	0.0005650490276726	RF
ECFP_989	0.0005649727496327	RF
ECFP_853	0.0005617563619348	RF
ECFP_24	0.0005613830655786	RF
ECFP_514	0.0005605856729531	LogReg
ECFP_535	0.0005600775469151	RF
ECFP_173	0.0005591369296208	RF
ECFP_980	0.0005566631	XGB
ECFP_45	0.0005556605	XGB
ECFP_417	0.0005552802956489	RF
ECFP_621	0.0005543155417392	RF
ECFP_75	0.0005522394636092	RF
ECFP_677	0.000549096948916	RF
ECFP_100	0.0005463122590715	RF
ECFP_866	0.0005451685880053	LogReg
ECFP_300	0.00054507035422	RF
ECFP_480	0.0005447713832475	RF
ECFP_775	0.0005437951615107	RF
ECFP_974	0.0005433668590471	RF
ECFP_302	0.0005411104991232	RF
ECFP_92	0.0005372856393952	RF
ECFP_426	0.0005369083043896	RF
ECFP_776	0.0005341979499284	RF
ECFP_636	0.0005341747	XGB
ECFP_753	0.0005338243018793	RF
ECFP_554	0.00053350313	XGB
ECFP_565	0.00053312595	XGB
ECFP_680	0.0005322436559959	RF
ECFP_874	0.0005308255658135	RF
ECFP_600	0.0005298929494515	RF
ECFP_443	0.0005279869678474	LogReg
ECFP_761	0.0005279523527362	RF
ECFP_162	0.00052773923	XGB
ECFP_625	0.0005274495050895	RF
ECFP_131	0.0005266653592236	RF
ECFP_191	0.0005244912873046	RF
ECFP_354	0.0005232269401604	RF
ECFP_348	0.0005227744586094	RF
ECFP_32	0.0005195742620686	RF
ECFP_859	0.0005190747626572	RF
ECFP_741	0.0005177927	XGB
ECFP_996	0.00051710167	XGB
ECFP_400	0.0005170991	XGB
ECFP_689	0.0005166712316134	RF
ECFP_275	0.0005163349649251	RF
ECFP_345	0.0005150917188015	RF
ECFP_940	0.0005139487478453	RF
ECFP_106	0.0005112780660541	RF
ECFP_970	0.00051116024	XGB
ECFP_755	0.0005104529	XGB
ECFP_573	0.0005092861140029	RF
ECFP_271	0.0005085727908553	RF
ECFP_908	0.0005079079414065	RF
ECFP_0	0.0005076149680149	RF
ECFP_520	0.0005071581212195	RF
ECFP_960	0.0005059854871841	RF
ECFP_335	0.00050432497	XGB
ECFP_161	0.0005031519844261	LogReg
ECFP_545	0.0005010669181141	RF
ECFP_1006	0.0005009569	XGB
ECFP_872	0.0005007692	XGB
ECFP_454	0.00049994257605	RF
ECFP_424	0.0004992562	XGB
ECFP_473	0.00049844163	XGB
ECFP_509	0.0004980352566499	RF
ECFP_883	0.0004976672284593	RF
ECFP_863	0.0004973202	XGB
ECFP_764	0.0004960026	XGB
ECFP_86	0.0004958261519229	RF
ECFP_205	0.00049476605	XGB
ECFP_318	0.0004944883613465	RF
ECFP_900	0.0004928881834202	RF
ECFP_390	0.0004888530579144	RF
ECFP_955	0.0004883012556349	RF
ECFP_942	0.00048787147	XGB
ECFP_914	0.0004868431525741	RF
ECFP_274	0.0004854285937313	RF
ECFP_272	0.00048536606	XGB
ECFP_808	0.0004840626	XGB
ECFP_144	0.0004839140071083	RF
ECFP_258	0.00048276433	XGB
ECFP_181	0.0004827416	XGB
ECFP_365	0.0004815854979439	RF
ECFP_550	0.0004810093703191	RF
ECFP_720	0.0004809912802763	RF
ECFP_371	0.0004792968885974	RF
ECFP_158	0.0004789036	XGB
ECFP_125	0.000478489	XGB
ECFP_890	0.0004772699162048	RF
ECFP_446	0.00047593223	XGB
ECFP_858	0.00047592842	XGB
ECFP_228	0.0004745107850681	RF
ECFP_126	0.0004736327	XGB
ECFP_786	0.0004735667654976	RF
ECFP_810	0.0004729797160641	LogReg
ECFP_15	0.0004698479073266	RF
ECFP_951	0.0004681703072998	RF
ECFP_651	0.0004673152274547	RF
ECFP_200	0.0004644903	XGB
ECFP_229	0.0004640416166335	RF
ECFP_74	0.00046241088	XGB
ECFP_740	0.000461005363654	RF
ECFP_701	0.0004607786610822	RF
ECFP_1006	0.0004586905407663	RF
ECFP_581	0.0004583428045622	RF
ECFP_973	0.0004578761191396	RF
ECFP_814	0.0004578461	XGB
ECFP_772	0.000457740029274	RF
ECFP_96	0.0004572698241957	RF
ECFP_691	0.0004570310468798	RF
ECFP_633	0.00045544203	XGB
ECFP_519	0.0004543168794916	RF
ECFP_463	0.0004541021363077	RF
ECFP_357	0.0004531505	XGB
ECFP_711	0.0004531084455766	RF
ECFP_500	0.0004529884315426	RF
ECFP_30	0.0004526068	XGB
ECFP_204	0.0004523172424381	RF
ECFP_1011	0.0004494852593728	RF
ECFP_173	0.0004486668	XGB
ECFP_450	0.00044762171	XGB
ECFP_515	0.00044758958	XGB
ECFP_599	0.00044694435	XGB
ECFP_638	0.0004468827119555	RF
ECFP_375	0.0004468801872887	RF
ECFP_709	0.0004466175979467	RF
ECFP_721	0.0004466169151147	RF
ECFP_937	0.000445974971304	RF
ECFP_581	0.00044574373	XGB
ECFP_1017	0.0004453792297886	RF
ECFP_312	0.00044387943	XGB
ECFP_481	0.00044364738	XGB
ECFP_174	0.00044203727	XGB
ECFP_289	0.0004416645305426	RF
ECFP_243	0.00044078837	XGB
ECFP_2	0.00044059046	XGB
ECFP_933	0.0004400138301077	RF
ECFP_597	0.00043910797	XGB
ECFP_548	0.00043889118	XGB
ECFP_559	0.0004386819875719	RF
ECFP_681	0.00043868035	XGB
ECFP_624	0.0004384420005714	RF
ECFP_587	0.0004378080587325	RF
ECFP_364	0.0004368982222748	RF
ECFP_928	0.0004360366800483	RF
ECFP_195	0.0004358862605792	RF
ECFP_861	0.0004358149549953	RF
ECFP_504	0.0004355669827818	RF
ECFP_87	0.0004355281	XGB
ECFP_748	0.0004353017	XGB
ECFP_841	0.0004335046314135	RF
ECFP_790	0.00043152654	XGB
ECFP_218	0.0004306829467651	RF
ECFP_714	0.0004304948539662	RF
ECFP_854	0.0004298771517516	RF
ECFP_601	0.0004292129372427	RF
ECFP_206	0.0004272099417351	RF
ECFP_657	0.0004269147535906	RF
ECFP_380	0.0004267377584914	LogReg
ECFP_986	0.00042616617	XGB
ECFP_139	0.0004260074255644	RF
ECFP_473	0.0004259070588858	RF
ECFP_471	0.0004257421444999	RF
ECFP_327	0.0004257233035161	RF
ECFP_48	0.00042540423	XGB
ECFP_450	0.0004245553706973	RF
ECFP_548	0.0004238477062339	RF
ECFP_409	0.000423556432139	RF
ECFP_442	0.00042291862	XGB
ECFP_357	0.0004223611469242	RF
ECFP_517	0.0004222868063912	RF
ECFP_988	0.00042164186	XGB
ECFP_102	0.0004213521790698	RF
ECFP_186	0.0004201884211346	RF
ECFP_766	0.0004186111921251	LogReg
ECFP_166	0.00041420612	XGB
ECFP_562	0.0004140203155851	RF
ECFP_501	0.0004137545200904	RF
ECFP_769	0.0004131207869165	RF
ECFP_52	0.000413048310488	RF
ECFP_830	0.0004124154394055	RF
ECFP_83	0.000410904	XGB
ECFP_338	0.0004091775281737	RF
ECFP_958	0.0004090977	XGB
ECFP_978	0.000408879606434	RF
ECFP_984	0.000408411571444	RF
ECFP_130	0.0004082262902062	RF
ECFP_741	0.0004080636534567	RF
ECFP_369	0.0004072254468775	RF
ECFP_632	0.0004066615196982	RF
ECFP_950	0.00040602108	XGB
ECFP_280	0.0004055235339373	RF
ECFP_897	0.0004052474736425	RF
ECFP_310	0.0004051809540931	RF
ECFP_485	0.00040304562	XGB
ECFP_410	0.00040203132	XGB
ECFP_752	0.0004009680536656	RF
ECFP_571	0.00039964047	XGB
ECFP_712	0.00039928392	XGB
ECFP_855	0.0003984540019189	RF
ECFP_838	0.000398389458553	RF
ECFP_954	0.0003983726869859	RF
ECFP_247	0.00039794756	XGB
ECFP_814	0.0003966965502447	RF
ECFP_262	0.0003964631	XGB
ECFP_165	0.0003957887284502	RF
ECFP_737	0.0003951766934572	RF
ECFP_112	0.0003951670171393	RF
ECFP_174	0.0003946990498779	RF
ECFP_449	0.0003930740895769	RF
ECFP_757	0.0003925738254708	RF
ECFP_194	0.0003919638704626	RF
ECFP_84	0.0003916790399293	RF
ECFP_97	0.0003900670457522	RF
ECFP_91	0.0003896198263848	RF
ECFP_225	0.0003895016272729	RF
ECFP_822	0.0003879870182636	RF
ECFP_991	0.0003877950826146	RF
ECFP_223	0.0003873030485433	LogReg
ECFP_888	0.0003861561226666	RF
ECFP_434	0.00038527307	XGB
ECFP_259	0.00038524606	XGB
ECFP_833	0.000384973910413	RF
ECFP_902	0.0003849378070824	RF
ECFP_985	0.0003834716471494	RF
ECFP_704	0.0003824683950922	RF
ECFP_492	0.0003823731300616	RF
ECFP_511	0.0003820236237244	RF
ECFP_387	0.0003798191388824	RF
ECFP_507	0.0003771370133716	RF
ECFP_531	0.0003771039648669	RF
ECFP_94	0.0003736990417241	RF
ECFP_783	0.000373578	XGB
ECFP_952	0.0003733690933218	RF
ECFP_479	0.0003725608378105	RF
ECFP_765	0.00037255953	XGB
ECFP_316	0.000371574185611	RF
ECFP_804	0.00037089302	XGB
ECFP_593	0.0003707140301018	RF
ECFP_201	0.0003692007751432	RF
ECFP_661	0.0003689139215977	RF
ECFP_889	0.0003683741	XGB
ECFP_864	0.00036783816	XGB
ECFP_249	0.00036763925813	RF
ECFP_422	0.0003676219520854	RF
ECFP_17	0.0003673327397331	LogReg
ECFP_928	0.0003671436	XGB
ECFP_19	0.0003668043	XGB
ECFP_780	0.0003665756822118	RF
ECFP_185	0.000366274296755	RF
ECFP_149	0.00036530095	XGB
ECFP_411	0.0003642650064024	RF
ECFP_771	0.00036305928	XGB
ECFP_495	0.00036262936	XGB
ECFP_980	0.0003624000088624	RF
ECFP_118	0.0003621472167592	RF
ECFP_999	0.0003603029176787	RF
ECFP_965	0.00035986202	XGB
ECFP_970	0.0003597191008177	RF
ECFP_125	0.0003589636111701	RF
ECFP_299	0.0003579059	XGB
ECFP_593	0.00035707693	XGB
ECFP_563	0.0003561517	XGB
ECFP_66	0.000355556	XGB
ECFP_235	0.0003549847518617	RF
ECFP_163	0.0003541356146486	LogReg
ECFP_939	0.0003531233751103	RF
ECFP_59	0.00035303395	XGB
ECFP_722	0.00035267466	XGB
ECFP_134	0.0003512412380311	RF
ECFP_623	0.0003496658085	RF
ECFP_159	0.0003482816700699	RF
ECFP_281	0.000347517927227	RF
ECFP_267	0.0003473746742523	RF
ECFP_323	0.00034717907	XGB
ECFP_567	0.0003470524909147	RF
ECFP_919	0.000346730850665	RF
ECFP_631	0.00034667435	XGB
ECFP_408	0.0003454840972532	RF
ECFP_764	0.0003453299272896	RF
ECFP_384	0.0003428045311969	RF
ECFP_885	0.0003417787593505	RF
ECFP_27	0.00034138426	XGB
ECFP_1003	0.00034074523	XGB
ECFP_752	0.00033905287	XGB
ECFP_421	0.0003387838041677	RF
ECFP_19	0.0003384969093947	RF
ECFP_168	0.0003381641572737	RF
ECFP_461	0.0003380087183856	RF
ECFP_560	0.0003378259	XGB
ECFP_182	0.0003375208867332	RF
ECFP_488	0.0003375131019203	RF
ECFP_168	0.00033652742	XGB
ECFP_640	0.0003363231944055	RF
ECFP_544	0.0003361927317932	RF
ECFP_613	0.0003360269529589	RF
ECFP_915	0.0003352349738	RF
ECFP_506	0.000334924516858	RF
ECFP_963	0.0003347537300619	RF
ECFP_891	0.000334158111362	RF
ECFP_292	0.0003336750488282	RF
ECFP_971	0.0003336655799832	RF
ECFP_528	0.0003333137370016	RF
ECFP_529	0.0003330560859536	RF
ECFP_724	0.0003328378407479	RF
ECFP_72	0.0003327750277011	RF
ECFP_682	0.00033250806	XGB
ECFP_802	0.0003323930186932	RF
